Beer [beerMoving=RegularBeerMovingStrategy [posY=-48.0], beerScoring=BigBeerScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=2], beerSizing=BigBeerSizingStrategy [WIDTH=5, HEIGHT=15]]Player [playerName=null, gameScore=0, alcoholLevel=0, xMove=-3.5, getGameScore()=0, getAlcoholLevel()=0, getPosX()=613.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=322.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=116.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=326.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=120.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=329.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=123.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=333.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=127.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=336.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=130.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=340.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=134.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=343.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=137.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=347.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=141.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=350.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=144.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=354.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=148.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=357.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=151.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=361.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=155.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=364.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=158.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=368.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=162.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=371.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=165.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=375.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=169.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=378.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=172.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=382.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=176.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=385.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=179.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=389.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=183.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=392.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=186.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=396.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=190.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=399.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=193.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=403.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=197.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=406.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=200.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=410.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=204.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=413.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=207.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=417.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=211.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=420.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=214.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=424.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=218.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=427.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=221.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=431.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=225.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=434.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=228.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=438.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=232.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=441.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=235.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=445.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=239.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=448.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=242.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=452.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=246.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=455.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=249.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=459.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=253.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=462.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=256.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=466.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=260.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=469.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=263.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=473.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=267.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=476.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=270.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=480.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=274.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=483.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=277.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=-6.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=281.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=-3.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=284.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=0.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=288.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=4.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=291.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=7.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=295.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=11.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=298.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=14.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=302.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=18.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=305.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=21.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=309.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=25.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=312.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=28.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=316.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=32.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=319.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=35.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=323.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=39.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=326.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=42.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=330.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=46.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=333.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=49.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=337.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=53.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=340.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=56.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=344.0]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=60.0], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=347.5]
Whiskey [whiskeyMoving=RegularWhiskeyMovingStrategy [posY=63.5], whiskeyScoring=MediumWhiskeyScoringStrategy [GAMEPOINT=4, ALCOHOLPOINT=4], whiskeySizing=MediumWhiskeySizingStrategy [WIDTH=10, HEIGHT=25]]Player [playerName=null, gameScore=30, alcoholLevel=19, xMove=3.5, getGameScore()=30, getAlcoholLevel()=19, getPosX()=351.0]
